Year,LocationAbbr,LocationDesc,Topic,Question,DataValue,Latitude,Longitude,Centroid,Category
2015,DE,Delaware,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",very high
2013,DE,Delaware,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,39.397164,-75.561908,"{""type"":""Point"", ""coordinates"":[-75.561908,39.397164]}",low
2016,MO,Missouri,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very high
2014,MO,Missouri,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",low
2015,MO,Missouri,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",middle
2017,MO,Missouri,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",high
2013,MO,Missouri,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.8,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very low
2014,MO,Missouri,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",low
2016,MO,Missouri,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very high
2013,MO,Missouri,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very low
2017,MO,Missouri,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",very high
2015,MO,Missouri,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,38.437715,-92.15377,"{""type"":""Point"", ""coordinates"":[-92.15377,38.437715]}",middle
2014,KY,Kentucky,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2015,KY,Kentucky,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",middle
2013,KY,Kentucky,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",middle
2016,KY,Kentucky,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2017,KY,Kentucky,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2015,KY,Kentucky,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",high
2013,KY,Kentucky,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",middle
2014,KY,Kentucky,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2016,KY,Kentucky,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2017,KY,Kentucky,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.0,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2014,AL,Alabama,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",high
2016,AL,Alabama,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2013,AL,Alabama,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",high
2015,AL,Alabama,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",middle
2017,AL,Alabama,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.1,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2014,AL,Alabama,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",middle
2016,AL,Alabama,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2017,AL,Alabama,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.8,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2015,AL,Alabama,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",middle
2013,AL,Alabama,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",middle
2014,CT,Connecticut,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",low
2016,CT,Connecticut,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",high
2014,CT,Connecticut,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",low
2017,CT,Connecticut,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",high
2015,CT,Connecticut,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.9,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",very low
2013,CT,Connecticut,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",very low
2016,CT,Connecticut,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",middle
2013,CT,Connecticut,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.9,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",very low
2017,CT,Connecticut,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",middle
2015,CT,Connecticut,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.7,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",very low
2014,OH,Ohio,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",middle
2016,OH,Ohio,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",middle
2015,OH,Ohio,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",very high
2014,OH,Ohio,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",high
2016,OH,Ohio,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",high
2017,OH,Ohio,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",middle
2013,OH,Ohio,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",very low
2017,OH,Ohio,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",high
2015,OH,Ohio,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",middle
2013,OH,Ohio,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",low
2015,AR,Arkansas,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2013,AR,Arkansas,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",high
2017,AR,Arkansas,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.6,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2016,AR,Arkansas,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2014,AR,Arkansas,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",middle
2014,AR,Arkansas,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",high
2016,AR,Arkansas,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2017,AR,Arkansas,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2015,AR,Arkansas,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",high
2013,AR,Arkansas,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",high
2017,NE,Nebraska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",high
2013,NE,Nebraska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",very low
2015,NE,Nebraska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",low
2015,NE,Nebraska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",very low
2013,NE,Nebraska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",very low
2017,NE,Nebraska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",middle
2016,NE,Nebraska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",middle
2016,NE,Nebraska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",middle
2014,NE,Nebraska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",very low
2014,NE,Nebraska,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",very low
2016,OR,Oregon,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",high
2014,OR,Oregon,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",very high
2013,OR,Oregon,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",middle
2016,OR,Oregon,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",very high
2015,OR,Oregon,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",middle
2014,OR,Oregon,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",very high
2017,OR,Oregon,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",low
2017,OR,Oregon,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",middle
2013,OR,Oregon,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",high
2015,OR,Oregon,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",high
2016,GA,Georgia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",very high
2013,GA,Georgia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",middle
2015,GA,Georgia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2017,GA,Georgia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2014,GA,Georgia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2014,GA,Georgia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2016,GA,Georgia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",very high
2015,GA,Georgia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2017,GA,Georgia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.9,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2013,GA,Georgia,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",middle
2013,AZ,Arizona,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very high
2017,AZ,Arizona,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.1,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very high
2015,AZ,Arizona,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.8,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very high
2016,AZ,Arizona,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very high
2013,AZ,Arizona,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",high
2017,AZ,Arizona,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.7,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very high
2014,AZ,Arizona,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very high
2015,AZ,Arizona,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very high
2016,AZ,Arizona,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very high
2014,AZ,Arizona,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",very high
2016,OK,Oklahoma,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2014,OK,Oklahoma,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",middle
2017,OK,Oklahoma,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,4.1,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2015,OK,Oklahoma,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",middle
2016,OK,Oklahoma,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",high
2014,OK,Oklahoma,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.5,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",low
2017,OK,Oklahoma,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.8,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2015,OK,Oklahoma,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",low
2013,OK,Oklahoma,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.3,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2013,OK,Oklahoma,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.2,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2017,NJ,New Jersey,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",middle
2016,NJ,New Jersey,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",low
2015,NJ,New Jersey,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.0,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",very low
2013,NJ,New Jersey,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",low
2016,NJ,New Jersey,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",middle
2013,NJ,New Jersey,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.3,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",low
2014,NJ,New Jersey,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.4,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",low
2015,NJ,New Jersey,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.8,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",very low
2017,NJ,New Jersey,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",middle
2014,NJ,New Jersey,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",very low
2016,WY,Wyoming,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.6,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2014,WY,Wyoming,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",middle
2016,WY,Wyoming,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,1.8,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2017,WY,Wyoming,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.2,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2015,WY,Wyoming,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",middle
2013,WY,Wyoming,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",middle
2017,WY,Wyoming,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.1,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2014,WY,Wyoming,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.7,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",middle
2013,WY,Wyoming,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",middle
2015,WY,Wyoming,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",middle
2015,FL,Florida,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.0,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",high
2013,FL,Florida,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.5,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",very high
2017,FL,Florida,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.8,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",middle
2014,FL,Florida,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.8,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",very high
2013,FL,Florida,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.1,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",high
2015,FL,Florida,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,2.6,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",middle
2014,FL,Florida,Chronic Kidney Disease,Prevalence of chronic kidney disease among adults aged >= 18 years,3.4,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",very high
