Year,LocationAbbr,LocationDesc,Topic,Question,DataValue,Latitude,Longitude,Centroid,Category
2013,HI,Hawaii,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,29.9,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",low
2017,HI,Hawaii,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,27.7,21.146768,-157.524452,"{""type"":""Point"", ""coordinates"":[-157.524452,21.146768]}",very low
2017,CA,California,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,29.2,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",very low
2013,CA,California,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,33.8,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2017,CA,California,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,27.5,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",very low
2013,CA,California,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,37.7,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",very high
2015,CA,California,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,30.7,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",low
2015,CA,California,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,34.2,35.458606,-119.355165,"{""type"":""Point"", ""coordinates"":[-119.355165,35.458606]}",middle
2015,SD,South Dakota,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,27.0,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",very low
2017,SD,South Dakota,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,23.4,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",very low
2013,SD,South Dakota,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,29.9,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",low
2015,SD,South Dakota,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,33.3,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",middle
2017,SD,South Dakota,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,27.3,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",very low
2013,SD,South Dakota,Cardiovascular Disease,High cholesterol prevalence among adults aged >= 18 years,36.6,44.047502,-99.043799,"{""type"":""Point"", ""coordinates"":[-99.043799,44.047502]}",high
