Year,LocationAbbr,LocationDesc,Topic,Question,DataValue,Latitude,Longitude,Centroid,Category
2013,KY,Kentucky,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",middle
2016,KY,Kentucky,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,13.1,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2017,KY,Kentucky,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.4,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2014,KY,Kentucky,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.5,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2013,KY,Kentucky,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.6,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",high
2015,KY,Kentucky,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,13.4,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2017,KY,Kentucky,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.9,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2015,KY,Kentucky,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.2,37.808159,-85.241819,"{""type"":""Point"", ""coordinates"":[-85.241819,37.808159]}",very high
2015,AL,Alabama,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,13.5,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2017,AL,Alabama,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,14.2,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2013,AL,Alabama,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,13.8,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2014,AL,Alabama,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.9,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2016,AL,Alabama,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,13.3,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2016,AL,Alabama,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,14.6,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2014,AL,Alabama,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.9,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2013,AL,Alabama,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.8,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2015,AL,Alabama,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.1,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2017,AL,Alabama,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.7,33.001471,-86.766233,"{""type"":""Point"", ""coordinates"":[-86.766233,33.001471]}",very high
2015,CT,Connecticut,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.3,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",middle
2017,CT,Connecticut,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",middle
2013,CT,Connecticut,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.3,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",low
2014,CT,Connecticut,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",low
2015,CT,Connecticut,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",very low
2016,CT,Connecticut,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",middle
2017,CT,Connecticut,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.5,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",low
2013,CT,Connecticut,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.4,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",very low
2014,CT,Connecticut,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.1,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",very low
2016,CT,Connecticut,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.6,41.494852,-72.874365,"{""type"":""Point"", ""coordinates"":[-72.874365,41.494852]}",low
2015,OH,Ohio,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",middle
2014,OH,Ohio,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.7,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",very high
2013,OH,Ohio,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.3,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",middle
2013,OH,Ohio,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.4,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",high
2015,OH,Ohio,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.0,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",high
2016,OH,Ohio,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.7,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",middle
2016,OH,Ohio,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.1,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",high
2014,OH,Ohio,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.4,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",high
2017,OH,Ohio,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.0,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",middle
2017,OH,Ohio,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.3,40.480854,-82.749366,"{""type"":""Point"", ""coordinates"":[-82.749366,40.480854]}",very high
2017,AR,Arkansas,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.0,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",high
2015,AR,Arkansas,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.3,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2013,AR,Arkansas,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.6,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",high
2016,AR,Arkansas,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,13.5,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2014,AR,Arkansas,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.7,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2014,AR,Arkansas,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.6,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2015,AR,Arkansas,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.6,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2016,AR,Arkansas,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.2,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2017,AR,Arkansas,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.3,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2013,AR,Arkansas,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.5,35.080251,-92.576816,"{""type"":""Point"", ""coordinates"":[-92.576816,35.080251]}",very high
2013,NE,Nebraska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.5,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",low
2014,NE,Nebraska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",low
2016,NE,Nebraska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.1,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",very low
2014,NE,Nebraska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",low
2016,NE,Nebraska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.8,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",low
2017,NE,Nebraska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.3,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",middle
2015,NE,Nebraska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.8,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",low
2017,NE,Nebraska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.2,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",high
2015,NE,Nebraska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.0,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",very low
2013,NE,Nebraska,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,41.183753,-97.403875,"{""type"":""Point"", ""coordinates"":[-97.403875,41.183753]}",low
2014,OR,Oregon,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.0,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",very low
2016,OR,Oregon,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.5,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",low
2015,OR,Oregon,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.7,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",high
2017,OR,Oregon,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",middle
2013,OR,Oregon,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",low
2015,OR,Oregon,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",middle
2016,OR,Oregon,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.5,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",middle
2017,OR,Oregon,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",low
2014,OR,Oregon,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.0,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",low
2013,OR,Oregon,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.3,44.732273,-122.579524,"{""type"":""Point"", ""coordinates"":[-122.579524,44.732273]}",low
2013,GA,Georgia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.5,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2016,GA,Georgia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.1,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",very high
2015,GA,Georgia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.3,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",very high
2017,GA,Georgia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.4,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",very high
2013,GA,Georgia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.8,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2016,GA,Georgia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.5,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",very high
2014,GA,Georgia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.1,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2015,GA,Georgia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.7,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2017,GA,Georgia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.7,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",high
2014,GA,Georgia,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.6,33.332208,-83.868887,"{""type"":""Point"", ""coordinates"":[-83.868887,33.332208]}",very high
2014,AZ,Arizona,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.0,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",middle
2016,AZ,Arizona,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.8,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",high
2013,AZ,Arizona,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.7,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",high
2017,AZ,Arizona,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.4,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",high
2014,AZ,Arizona,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",low
2016,AZ,Arizona,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",middle
2015,AZ,Arizona,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.1,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",high
2013,AZ,Arizona,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",middle
2017,AZ,Arizona,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.4,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",middle
2015,AZ,Arizona,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.1,33.373506,-111.828711,"{""type"":""Point"", ""coordinates"":[-111.828711,33.373506]}",low
2015,OK,Oklahoma,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.7,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2013,OK,Oklahoma,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.0,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",high
2016,OK,Oklahoma,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.0,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2015,OK,Oklahoma,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.8,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",high
2014,OK,Oklahoma,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.0,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2013,OK,Oklahoma,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.3,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",high
2017,OK,Oklahoma,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,12.8,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2017,OK,Oklahoma,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.8,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",very high
2014,OK,Oklahoma,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.0,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",high
2016,OK,Oklahoma,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.1,35.59794,-96.834653,"{""type"":""Point"", ""coordinates"":[-96.834653,35.59794]}",high
2014,NJ,New Jersey,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.7,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",low
2016,NJ,New Jersey,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.1,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",very low
2016,NJ,New Jersey,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",low
2017,NJ,New Jersey,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",middle
2013,NJ,New Jersey,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",very low
2015,NJ,New Jersey,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.9,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",very low
2014,NJ,New Jersey,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.7,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",middle
2017,NJ,New Jersey,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.0,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",high
2013,NJ,New Jersey,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",low
2015,NJ,New Jersey,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.0,40.438458,-74.428055,"{""type"":""Point"", ""coordinates"":[-74.428055,40.438458]}",low
2016,WY,Wyoming,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.3,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",low
2014,WY,Wyoming,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",low
2013,WY,Wyoming,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.1,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2015,WY,Wyoming,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.6,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2017,WY,Wyoming,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2016,WY,Wyoming,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.6,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2013,WY,Wyoming,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.6,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",low
2017,WY,Wyoming,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.0,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",low
2015,WY,Wyoming,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",low
2014,WY,Wyoming,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.8,42.675762,-107.008835,"{""type"":""Point"", ""coordinates"":[-107.008835,42.675762]}",very low
2014,FL,Florida,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.5,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",middle
2016,FL,Florida,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.8,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",middle
2015,FL,Florida,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.3,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",very high
2017,FL,Florida,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.5,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",high
2013,FL,Florida,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.2,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",high
2014,FL,Florida,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.2,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",high
2016,FL,Florida,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,11.8,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",very high
2015,FL,Florida,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.3,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",middle
2013,FL,Florida,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.4,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",middle
2017,FL,Florida,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.6,27.79585,-81.634622,"{""type"":""Point"", ""coordinates"":[-81.634622,27.79585]}",low
2013,ME,Maine,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",very low
2017,ME,Maine,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.7,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",low
2015,ME,Maine,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.2,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",very low
2014,ME,Maine,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.9,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",very low
2016,ME,Maine,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.5,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",low
2016,ME,Maine,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.6,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",high
2013,ME,Maine,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",middle
2015,ME,Maine,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.9,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",middle
2014,ME,Maine,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.5,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",middle
2017,ME,Maine,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.7,44.313614,-69.719931,"{""type"":""Point"", ""coordinates"":[-69.719931,44.313614]}",high
2013,NH,New Hampshire,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.2,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2017,NH,New Hampshire,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.4,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",low
2015,NH,New Hampshire,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.1,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",very low
2016,NH,New Hampshire,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.7,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",very low
2014,NH,New Hampshire,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.9,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",very low
2017,NH,New Hampshire,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,7.2,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",very low
2015,NH,New Hampshire,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,6.8,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",very low
2013,NH,New Hampshire,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.0,43.153046,-71.463342,"{""type"":""Point"", ""coordinates"":[-71.463342,43.153046]}",very low
